City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Rundu,NA,2021-10-04 15:19:32,-17.9333,19.7667,94.93,8,2,2.37
275,Cabo San Lucas,MX,2021-10-04 15:19:33,22.8909,-109.9124,84.51,72,20,3.44
276,Faanui,PF,2021-10-04 15:17:15,-16.4833,-151.75,77.68,75,15,12.77
277,Padang,ID,2021-10-04 15:19:33,-0.9492,100.3543,77.05,84,100,2.8
278,Bogande,BF,2021-10-04 15:19:34,12.9714,-0.1436,97.27,29,57,7.14
279,Redmond,US,2021-10-04 15:19:34,47.674,-122.1215,54.3,85,100,1.01
280,Miyako,JP,2021-10-04 15:19:34,39.6367,141.9525,68.02,71,100,6.6
281,Praia Da Vitoria,PT,2021-10-04 15:17:45,38.7333,-27.0667,77.25,73,20,6.26
282,Svarstad,NO,2021-10-04 15:19:35,59.399,9.9698,59.7,54,100,1.01
283,Talnakh,RU,2021-10-04 15:16:03,69.4865,88.3972,28.09,97,100,9.8
284,Bitung,ID,2021-10-04 15:19:34,1.4451,125.1824,77.85,82,96,6.87
285,Tiksi,RU,2021-10-04 15:19:35,71.6872,128.8694,24.91,83,100,27.16
286,Verkhoyansk,RU,2021-10-04 15:19:35,67.5447,133.385,22.89,82,43,3.62
287,Awjilah,LY,2021-10-04 15:19:36,29.1081,21.2869,84.85,28,0,14.18
288,Serebryansk,KZ,2021-10-04 15:19:36,49.6925,83.2892,40.55,98,100,4.88
289,Kaeo,NZ,2021-10-04 15:19:36,-35.1,173.7833,55.33,97,56,3.74
290,Coahuayana,MX,2021-10-04 15:19:37,18.7333,-103.6833,80.08,82,91,1.99
291,Ixtapa,MX,2021-10-04 15:19:37,20.7,-105.2,83.23,78,90,3.44
292,Atambua,ID,2021-10-04 15:19:37,-9.1061,124.8925,74.3,84,54,4.0
293,Pelym,RU,2021-10-04 15:19:38,61.0108,61.9978,32.04,72,46,3.83
294,Flinders,AU,2021-10-04 15:19:38,-34.5833,150.8552,61.21,59,2,11.01
295,Husavik,IS,2021-10-04 15:16:22,66.0449,-17.3389,40.91,97,100,12.37
296,Nanlong,CN,2021-10-04 15:19:38,31.3533,106.0631,63.81,86,100,13.04
297,Anloga,GH,2021-10-04 15:19:39,5.7947,0.8973,82.81,74,81,9.82
298,Buraydah,SA,2021-10-04 15:19:39,26.326,43.975,97.25,9,0,7.23
299,Coquimbo,CL,2021-10-04 15:16:04,-29.9533,-71.3436,58.73,77,20,16.11
300,Petrozavodsk,RU,2021-10-04 15:19:39,61.7849,34.3469,47.66,76,0,2.24
301,Tiznit,MA,2021-10-04 15:19:40,29.5833,-9.5,79.79,39,97,9.48
302,Williams Lake,CA,2021-10-04 15:19:40,52.1415,-122.1445,35.17,69,90,3.44
303,Kibiti,TZ,2021-10-04 15:19:41,-7.7218,38.9375,79.14,58,52,10.18
304,Harboore,DK,2021-10-04 15:19:41,56.6175,8.1807,60.1,82,36,22.3
305,Bethel,US,2021-10-04 15:19:41,41.3712,-73.414,66.04,93,90,1.99
306,Bilma,NE,2021-10-04 15:19:42,18.6853,12.9164,99.37,11,0,6.85
307,Codrington,AU,2021-10-04 15:19:42,-38.2667,141.9667,50.16,75,67,25.9
308,Kruisfontein,ZA,2021-10-04 15:19:42,-34.0033,24.7314,57.88,60,41,8.66
309,Dong Hoi,VN,2021-10-04 15:19:42,17.4833,106.6,79.81,83,97,4.21
310,Novobiryusinskiy,RU,2021-10-04 15:19:43,56.9578,97.7076,31.51,69,61,3.4
311,Kimbe,PG,2021-10-04 15:19:43,-5.5502,150.1429,75.67,91,100,3.42
312,El Cobre,CU,2021-10-04 15:19:43,20.0489,-75.9469,81.84,74,40,10.36
313,Nouakchott,MR,2021-10-04 15:19:44,18.0858,-15.9785,109.33,48,0,7.9
314,Chiang Khong,TH,2021-10-04 15:19:44,20.2613,100.4046,77.32,89,90,1.61
315,Maun,BW,2021-10-04 15:19:45,-19.9833,23.4167,94.6,8,3,3.51
316,Oxbow,CA,2021-10-04 15:19:45,49.2333,-102.1676,59.65,51,8,7.29
317,Nome,US,2021-10-04 15:19:45,64.5011,-165.4064,35.67,76,90,17.27
318,Kenai,US,2021-10-04 15:19:46,60.5544,-151.2583,23.05,93,1,0.0
319,Constitucion,CL,2021-10-04 15:19:46,-35.3333,-72.4167,58.3,51,0,10.45
320,Wencheng,CN,2021-10-04 15:19:46,33.0559,113.7978,60.35,83,100,15.64
321,Saint-Francois,FR,2021-10-04 15:19:47,46.4154,3.9054,60.67,63,0,1.14
322,Miraflores,MX,2021-10-04 15:19:47,19.2167,-98.8083,63.25,78,97,3.67
323,Sept-Iles,CA,2021-10-04 15:15:02,50.2001,-66.3821,53.06,59,27,4.0
324,Carutapera,BR,2021-10-04 15:19:48,-1.195,-46.02,88.72,55,100,12.12
325,Quatre Cocos,MU,2021-10-04 15:19:48,-20.2078,57.7625,72.09,78,81,9.86
326,Kuryk,KZ,2021-10-04 15:19:48,43.2,51.65,52.21,68,100,21.45
327,Uruzgan,AF,2021-10-04 15:19:48,32.8333,66.0,63.52,18,0,3.38
328,Hamilton,US,2021-10-04 15:14:59,39.1834,-84.5333,70.03,90,75,1.01
329,Ilulissat,GL,2021-10-04 15:19:49,69.2167,-51.1,30.22,64,40,3.44
330,Pauini,BR,2021-10-04 15:19:49,-7.7136,-66.9764,94.6,45,92,3.89
331,Souillac,MU,2021-10-04 15:19:49,-20.5167,57.5167,72.36,78,40,5.75
332,Sayla,IN,2021-10-04 15:19:50,22.55,71.4667,83.12,72,20,8.5
333,Faya,SA,2021-10-04 15:19:50,18.3851,42.4509,71.71,55,83,5.03
334,Pangkalanbuun,ID,2021-10-04 15:19:50,-2.6833,111.6167,74.48,92,91,2.46
335,Alamos,MX,2021-10-04 15:19:51,27.0167,-108.9333,78.98,59,78,1.21
336,Nara,JP,2021-10-04 15:19:51,34.6851,135.8049,75.49,70,64,1.57
337,Thionville,FR,2021-10-04 15:19:51,49.3333,6.3333,62.69,70,100,7.94
338,Nabire,ID,2021-10-04 15:19:52,-3.3667,135.4833,75.76,93,100,3.47
339,Lhokseumawe,ID,2021-10-04 15:19:52,5.1801,97.1507,79.66,85,96,4.81
340,Half Moon Bay,US,2021-10-04 15:19:52,37.4636,-122.4286,71.49,69,1,0.0
341,Santa Cruz Del Sur,CU,2021-10-04 15:19:53,20.7147,-77.9956,82.98,70,5,10.78
342,Ishinomaki,JP,2021-10-04 15:19:53,38.4167,141.3,67.42,82,98,5.08
343,Bowen,AU,2021-10-04 15:19:53,-20.0167,148.2333,74.28,94,57,4.56
344,Zyryanskoye,RU,2021-10-04 15:19:54,56.8306,86.6258,35.06,82,100,7.85
345,Tommot,RU,2021-10-04 15:19:54,58.9564,126.2925,30.16,91,100,2.53
346,Inhambane,MZ,2021-10-04 15:19:54,-23.865,35.3833,73.38,94,75,4.61
347,Qasigiannguit,GL,2021-10-04 15:19:55,68.8193,-51.1922,30.45,84,20,3.11
348,Suntar,RU,2021-10-04 15:19:55,62.1444,117.6319,32.47,86,97,4.47
349,Tafalla,ES,2021-10-04 15:19:55,42.5269,-1.6745,67.15,37,11,12.26
350,Hazaribag,IN,2021-10-04 15:19:55,23.9833,85.35,74.71,83,8,1.05
351,San Quintin,MX,2021-10-04 15:19:56,30.4833,-115.95,71.08,69,94,3.91
352,Ibra,OM,2021-10-04 15:19:56,22.6906,58.5334,88.68,46,100,10.71
353,Barcelos,PT,2021-10-04 15:19:56,41.5388,-8.6151,69.85,63,48,7.74
354,Pokhara,NP,2021-10-04 15:19:57,28.2333,83.9833,68.23,88,3,5.14
355,Shiraz,IR,2021-10-04 15:15:46,29.6036,52.5388,81.84,17,0,13.8
356,Sabratah,LY,2021-10-04 15:19:57,32.7933,12.4885,86.11,46,0,16.02
357,Mareeba,AU,2021-10-04 15:16:08,-17.0,145.4333,72.32,94,36,1.5
358,Kavaratti,IN,2021-10-04 15:17:16,10.5669,72.642,82.36,82,73,9.57
359,Belaya Gora,RU,2021-10-04 15:19:58,68.5333,146.4167,19.17,86,69,4.94
360,Banikoara,BJ,2021-10-04 15:19:58,11.2985,2.4386,93.87,36,31,5.03
361,Araouane,ML,2021-10-04 15:19:58,18.9048,-3.5265,104.05,7,36,12.93
362,Zhigansk,RU,2021-10-04 15:19:59,66.7697,123.3711,25.95,79,98,3.04
363,Hualmay,PE,2021-10-04 15:19:59,-11.0964,-77.6139,66.04,70,52,10.04
364,Anadyr,RU,2021-10-04 15:19:59,64.75,177.4833,37.9,93,90,21.99
365,Saint-Augustin,CA,2021-10-04 15:20:00,51.226,-58.6502,46.49,59,100,11.86
366,Sorland,NO,2021-10-04 15:20:00,67.667,12.6934,55.47,75,62,31.23
367,Miramar,US,2021-10-04 15:15:42,25.9873,-80.2323,87.03,69,75,8.05
368,Isangel,VU,2021-10-04 15:20:01,-19.55,169.2667,75.45,93,8,5.53
369,Sawtell,AU,2021-10-04 15:20:01,-30.3833,153.1,65.19,72,1,5.75
370,Cabedelo,BR,2021-10-04 15:15:54,-6.9811,-34.8339,86.67,68,25,18.45
371,Ajaccio,FR,2021-10-04 15:17:03,42.0,8.9167,73.89,73,90,14.97
372,Agirish,RU,2021-10-04 15:20:01,61.9247,63.0231,31.95,71,93,4.16
373,Dicabisagan,PH,2021-10-04 15:20:02,17.0818,122.4157,78.93,91,100,6.29
374,Zvishavane,ZW,2021-10-04 15:20:04,-20.3267,30.0665,60.66,88,100,10.49
375,Karlsruhe,DE,2021-10-04 15:15:49,49.0047,8.3858,60.75,87,100,3.98
376,De Land,US,2021-10-04 15:15:23,29.0283,-81.3031,85.87,69,40,5.75
377,Alofi,NU,2021-10-04 15:20:04,-19.0595,-169.9187,73.29,88,55,9.22
378,Oranjestad,AW,2021-10-04 15:17:19,12.524,-70.027,89.55,58,20,27.63
379,Devils Lake,US,2021-10-04 15:20:05,48.1128,-98.8651,61.95,63,1,3.0
380,Urozhaynoye,RU,2021-10-04 15:20:05,44.7883,44.9228,48.02,86,100,17.52
381,Nyimba,ZM,2021-10-04 15:20:06,-14.5566,30.8149,86.58,36,93,4.74
382,Duobao,CN,2021-10-04 15:20:06,30.67,112.6895,82.11,67,13,6.71
383,Concordia,AR,2021-10-04 15:20:07,-31.393,-58.0209,66.27,46,20,8.99
384,Orotukan,RU,2021-10-04 15:20:07,62.2667,151.7,11.35,99,99,3.38
385,Vwawa,TZ,2021-10-04 15:20:07,-9.1167,32.9333,79.23,35,81,5.86
386,Norman Wells,CA,2021-10-04 15:20:08,65.282,-126.8329,32.04,100,90,19.57
387,North Branch,US,2021-10-04 15:20:08,45.5113,-92.9802,59.97,99,1,2.86
388,Leh,IN,2021-10-04 15:20:08,34.1667,77.5833,51.87,37,71,4.27
389,Son La,VN,2021-10-04 15:20:09,21.3167,103.9,68.59,92,3,2.71
390,Pangoa,PE,2021-10-04 15:20:09,-12.1167,-73.0,87.24,47,18,4.07
391,Rabo De Peixe,PT,2021-10-04 15:20:09,37.8,-25.5833,72.91,83,20,5.75
392,Chara,RU,2021-10-04 15:20:10,56.9064,118.2631,29.84,77,100,2.13
393,Mandalgovi,MN,2021-10-04 15:19:29,45.7625,106.2708,40.8,42,68,13.33
394,Verkh-Usugli,RU,2021-10-04 15:20:10,52.7,115.1667,32.47,97,98,2.44
395,Port Hedland,AU,2021-10-04 15:20:10,-20.3167,118.5667,68.05,88,0,9.22
396,Kailua,US,2021-10-04 15:20:11,21.4022,-157.7394,76.14,74,40,10.36
397,Comodoro Rivadavia,AR,2021-10-04 15:20:11,-45.8667,-67.5,58.86,36,0,11.5
398,Tocopilla,CL,2021-10-04 15:19:08,-22.092,-70.1979,64.8,66,10,7.83
399,Sikonge,TZ,2021-10-04 15:20:11,-5.6333,32.7667,81.01,43,100,4.9
400,Hannibal,US,2021-10-04 15:19:09,39.7084,-91.3585,67.01,77,1,6.91
401,Sunrise Manor,US,2021-10-04 15:20:12,36.2111,-115.0731,80.31,27,1,0.0
402,Aklavik,CA,2021-10-04 15:20:12,68.2191,-135.0107,34.63,90,100,8.01
403,Progreso,MX,2021-10-04 15:20:12,21.2833,-89.6667,86.11,69,65,5.99
404,Guiong,PH,2021-10-04 15:20:13,6.4186,122.0258,78.62,89,100,4.72
405,Turbat,PK,2021-10-04 15:20:13,26.0023,63.044,89.04,16,89,5.73
406,Ossora,RU,2021-10-04 15:20:13,59.2353,163.0719,39.54,82,100,21.23
407,Dhidhdhoo,MV,2021-10-04 15:16:06,6.8833,73.1,81.99,80,100,17.63
408,Zhezkazgan,KZ,2021-10-04 15:20:14,47.8043,67.7144,39.2,50,89,14.74
409,Northam,GB,2021-10-04 15:20:14,51.0333,-4.2167,60.3,90,100,14.45
410,Namwala,ZM,2021-10-04 15:20:15,-15.7504,26.4384,86.9,32,98,7.78
411,Goya,AR,2021-10-04 15:20:15,-29.14,-59.2626,71.46,22,0,7.85
412,Kuah,MY,2021-10-04 15:20:15,6.3265,99.8432,82.4,83,20,2.3
413,Gornyye Klyuchi,RU,2021-10-04 15:20:16,45.25,133.5,39.99,88,44,1.32
414,Adrar,MR,2021-10-04 15:19:02,20.5022,-10.0711,101.95,6,10,14.23
415,Preobrazheniye,RU,2021-10-04 15:20:16,42.9019,133.9064,52.93,75,100,7.47
416,Telemaco Borba,BR,2021-10-04 15:20:16,-24.3239,-50.6156,68.88,95,100,2.91
417,Doha,QA,2021-10-04 15:15:29,25.2867,51.5333,91.71,58,0,5.75
418,Kajaani,FI,2021-10-04 15:20:17,64.2273,27.7285,53.65,62,0,16.11
419,Kurumkan,RU,2021-10-04 15:20:17,54.3,110.3,33.89,81,66,3.67
420,Singaraja,ID,2021-10-04 15:20:17,-8.112,115.0882,77.97,79,10,5.75
421,Broken Hill,AU,2021-10-04 15:20:18,-31.95,141.4333,51.31,70,0,14.99
422,Pelotas,BR,2021-10-04 15:20:18,-31.7719,-52.3425,64.42,55,20,7.0
423,Kralovice,CZ,2021-10-04 15:20:19,49.9819,13.4875,67.21,76,71,12.08
424,Ziyang,CN,2021-10-04 15:20:19,29.2497,117.8547,72.37,67,0,4.21
425,Hongjiang,CN,2021-10-04 15:20:19,27.11,109.9956,78.69,71,20,2.93
426,Maldonado,UY,2021-10-04 15:20:20,-34.6667,-54.9167,60.19,47,2,11.99
427,Cayenne,GF,2021-10-04 15:20:20,4.9333,-52.3333,89.64,71,75,5.01
428,Maloy,NO,2021-10-04 15:20:20,61.9353,5.1136,57.06,79,30,29.46
429,Luzhou,CN,2021-10-04 15:20:21,28.8724,105.4405,73.15,80,86,8.9
430,Torbat-E Jam,IR,2021-10-04 15:20:21,35.244,60.6225,60.58,22,0,2.26
431,Ust-Tsilma,RU,2021-10-04 15:17:46,65.441,52.1498,43.74,91,51,7.27
432,Inirida,CO,2021-10-04 15:20:21,3.8653,-67.9239,89.47,58,49,3.18
433,Hohhot,CN,2021-10-04 15:20:22,40.8106,111.6522,46.69,57,40,8.95
434,Pakxe,LA,2021-10-04 15:20:22,15.1167,105.7833,77.38,86,100,2.98
435,Tshikapa,CD,2021-10-04 15:20:24,-6.4167,20.8,88.68,46,99,0.94
436,Khandyga,RU,2021-10-04 15:20:24,62.6667,135.6,26.74,85,19,2.46
437,Nishihara,JP,2021-10-04 15:20:24,26.1842,127.7558,79.88,75,20,8.05
438,Eureka,US,2021-10-04 15:15:53,40.8021,-124.1637,50.25,95,15,1.34
439,Bodden Town,KY,2021-10-04 15:20:25,19.2833,-81.25,88.0,74,40,5.01
440,Tabou,CI,2021-10-04 15:20:25,4.423,-7.3528,81.64,75,31,8.21
441,Pacifica,US,2021-10-04 15:15:31,37.6138,-122.4869,72.68,69,20,0.0
442,Colares,PT,2021-10-04 15:20:26,38.7992,-9.4469,74.44,50,20,8.99
443,Kamina,CD,2021-10-04 15:20:26,-8.7386,24.9906,82.47,45,100,5.41
444,Mulheim-Karlich,DE,2021-10-04 15:17:04,50.3833,7.5,64.85,60,100,7.34
445,Ust-Kulom,RU,2021-10-04 15:20:26,61.6864,53.6902,32.79,76,15,3.2
446,Imeni Poliny Osipenko,RU,2021-10-04 15:20:27,52.4201,136.4853,34.07,53,38,1.63
447,Victoria,HK,2021-10-04 15:20:06,22.2855,114.1577,87.33,69,2,1.01
448,Kamenka,RU,2021-10-04 15:20:27,51.3223,42.7678,51.57,61,69,11.74
449,Raahe,FI,2021-10-04 15:20:27,64.6833,24.4833,57.29,86,100,20.78
450,Ahipara,NZ,2021-10-04 15:15:47,-35.1667,173.1667,57.47,97,38,4.05
451,Afsin,TR,2021-10-04 15:20:28,38.2477,36.914,61.11,25,2,11.18
452,Port Augusta,AU,2021-10-04 15:20:28,-32.5,137.7667,50.14,76,0,7.61
453,Kayerkan,RU,2021-10-04 15:20:28,69.3497,87.7602,29.26,95,100,15.1
454,Mapiripan,CO,2021-10-04 15:20:29,2.8892,-72.1256,87.1,62,62,7.47
455,Plettenberg Bay,ZA,2021-10-04 15:20:29,-34.0527,23.3716,56.97,70,34,5.91
456,Valentin Gomez Farias,MX,2021-10-04 15:20:29,28.2167,-106.5833,63.84,68,100,6.42
457,Monrovia,LR,2021-10-04 15:18:52,6.3005,-10.7969,82.35,75,42,8.93
458,Kovdor,RU,2021-10-04 15:20:30,67.5662,30.4758,50.58,65,99,17.76
459,Olafsvik,IS,2021-10-04 15:20:30,64.8945,-23.7142,41.38,61,94,16.73
460,Dalianwan,CN,2021-10-04 15:20:30,39.0286,121.695,64.72,67,40,4.47
461,Inuvik,CA,2021-10-04 15:15:48,68.3499,-133.7218,34.66,86,90,5.75
462,Zemio,CF,2021-10-04 15:20:31,5.0314,25.1361,80.73,70,69,3.94
463,San Jeronimo,PE,2021-10-04 15:20:31,-11.9472,-75.2829,60.8,42,23,1.07
464,Solwezi,ZM,2021-10-04 15:20:31,-12.1688,26.3894,77.29,47,100,2.33
465,Mahon,ES,2021-10-04 15:20:32,39.8885,4.2658,66.76,77,20,14.97
466,Bulgan,MN,2021-10-04 15:20:32,48.8125,103.5347,32.99,76,68,2.3
467,Kemijarvi,FI,2021-10-04 15:20:32,66.7131,27.4306,52.38,69,100,15.43
468,Bilibino,RU,2021-10-04 15:20:33,68.0546,166.4372,17.83,91,100,6.15
469,Mackay,AU,2021-10-04 15:20:33,-21.15,149.2,72.68,94,62,10.87
470,Kahului,US,2021-10-04 15:20:33,20.8947,-156.47,75.22,82,1,13.8
471,Zanjan,IR,2021-10-04 15:20:34,36.6736,48.4787,73.09,10,20,9.22
472,Aqtobe,KZ,2021-10-04 15:20:34,50.2797,57.2072,37.49,48,0,13.42
473,Mbanza-Ngungu,CD,2021-10-04 15:20:34,-5.25,14.8667,82.9,51,100,5.21
474,Cedar Rapids,US,2021-10-04 15:18:26,42.0083,-91.6441,65.86,85,90,3.0
475,Avera,US,2021-10-04 15:20:35,33.194,-82.5271,78.67,67,65,6.67
476,West Point,US,2021-10-04 15:20:35,33.6076,-88.6503,71.22,98,90,5.75
477,Sampit,ID,2021-10-04 15:20:35,-2.5333,112.95,73.65,97,100,1.01
478,Maniitsoq,GL,2021-10-04 15:18:17,65.4167,-52.9,38.16,55,72,4.65
479,Vardo,NO,2021-10-04 15:20:36,70.3705,31.1107,55.6,73,100,34.81
480,Pacific Grove,US,2021-10-04 15:15:55,36.6177,-121.9166,72.28,59,1,3.44
481,Ugoofaaru,MV,2021-10-04 15:20:36,5.6667,73.0,82.9,78,100,17.98
482,Myanaung,MM,2021-10-04 15:20:37,18.2833,95.3167,77.38,89,33,2.24
483,Belyy Yar,RU,2021-10-04 15:20:37,53.6039,91.3903,33.69,80,93,2.24
484,Kazanka,UA,2021-10-04 15:20:37,47.8462,32.8218,59.38,36,30,7.87
485,Kahramanmaras,TR,2021-10-04 15:20:38,38.0,37.0,66.83,26,11,7.83
486,Rio Grande,BR,2021-10-04 15:19:55,-32.035,-52.0986,64.51,53,0,13.27
487,Plavinas,LV,2021-10-04 15:20:38,56.6178,25.7255,56.1,58,92,10.98
488,Pangody,RU,2021-10-04 15:20:38,65.85,74.4859,32.56,78,100,13.8
489,Mnogovershinnyy,RU,2021-10-04 15:16:53,53.9353,139.9242,30.85,77,53,7.56
490,Santa Cruz,BO,2021-10-04 15:20:39,-17.8,-63.1667,63.86,59,90,18.41
491,Banda Aceh,ID,2021-10-04 15:20:39,5.5577,95.3222,80.53,80,66,12.01
492,Malm,NO,2021-10-04 15:20:39,64.0721,11.2172,64.24,59,1,11.83
493,Itoman,JP,2021-10-04 15:20:40,26.1247,127.6694,80.62,74,20,8.05
494,Orsha,BY,2021-10-04 15:20:40,54.5153,30.4053,55.62,66,1,8.81
495,Erenhot,CN,2021-10-04 15:20:40,43.6475,111.9767,48.42,41,66,6.8
496,Mayahi,NE,2021-10-04 15:20:41,13.9553,7.6712,99.73,14,0,7.83
497,Manta,EC,2021-10-04 15:20:41,-0.95,-80.7333,75.78,71,50,11.07
498,Namatanai,PG,2021-10-04 15:20:41,-3.6667,152.4333,79.29,83,100,4.21
499,Rovaniemi,FI,2021-10-04 15:20:42,66.5,25.7167,51.21,93,90,13.8
500,Moron,AR,2021-10-04 15:20:42,-34.6534,-58.6198,68.02,33,0,4.0
501,Kimberley,ZA,2021-10-04 15:20:42,-28.7323,24.7623,74.89,9,0,4.61
502,Haverstraw,US,2021-10-04 15:20:43,41.1976,-73.9646,71.91,96,100,1.01
503,Ewa Beach,US,2021-10-04 15:20:23,21.3156,-158.0072,76.08,75,40,5.99
504,Independence,US,2021-10-04 15:20:43,39.0911,-94.4155,71.1,58,1,1.99
505,Boyolangu,ID,2021-10-04 15:20:43,-8.1181,111.8935,73.9,88,69,3.89
506,Juba,SS,2021-10-04 15:20:44,4.8517,31.5825,84.69,57,84,1.57
507,Mount Gambier,AU,2021-10-04 15:16:39,-37.8333,140.7667,51.71,71,90,20.71
508,Douglas,US,2021-10-04 15:19:55,41.3,-96.167,66.85,67,1,1.01
509,San-Pedro,CI,2021-10-04 15:20:44,4.7485,-6.6363,81.99,74,33,8.57
510,Launceston,AU,2021-10-04 15:20:45,-41.45,147.1667,49.8,96,75,1.01
511,Batagay-Alyta,RU,2021-10-04 15:20:45,67.8006,130.4114,16.12,83,37,3.29
512,Villanueva De Cordoba,ES,2021-10-04 15:20:45,38.3228,-4.6287,64.13,24,9,8.63
513,Samoded,RU,2021-10-04 15:20:46,63.6083,40.5111,45.23,81,4,6.78
514,Broome,US,2021-10-04 15:20:46,42.2506,-75.833,69.19,81,75,0.0
515,San Francisco Del Mar,MX,2021-10-04 15:20:46,16.2333,-94.65,83.32,69,16,21.18
516,Zhangjiakou,CN,2021-10-04 15:20:46,40.81,114.8794,46.98,85,100,1.74
517,Pundaguitan,PH,2021-10-04 15:20:47,6.3711,126.1689,81.9,76,100,12.28
518,Taoudenni,ML,2021-10-04 15:20:47,22.6783,-3.9836,107.49,6,9,7.78
519,Baie-Comeau,CA,2021-10-04 15:18:35,49.2168,-68.1489,53.28,54,1,6.91
520,Lambarene,GA,2021-10-04 15:20:48,-0.7001,10.2406,89.62,66,75,4.38
521,Catalao,BR,2021-10-04 15:17:18,-18.1658,-47.9464,97.25,24,1,1.54
522,Murray Bridge,AU,2021-10-04 15:20:48,-35.1167,139.2667,56.95,76,12,11.1
523,Juybar,IR,2021-10-04 15:20:48,36.6412,52.9124,71.76,64,5,7.23
524,Mapiri,BO,2021-10-04 15:20:49,-15.25,-68.1667,79.66,79,17,2.04
525,Esperance,AU,2021-10-04 15:20:49,-33.8667,121.9,55.53,70,71,5.77
526,Sesimbra,PT,2021-10-04 15:20:49,38.4445,-9.1015,74.41,59,9,13.78
527,Benjamin Constant,BR,2021-10-04 15:20:50,-4.3831,-70.0311,86.13,78,0,3.44
528,Houston,US,2021-10-04 15:20:04,29.7633,-95.3633,81.3,69,1,4.0
529,Pingliang,CN,2021-10-04 15:20:50,35.5392,106.6861,46.92,91,100,10.33
530,Trelaze,FR,2021-10-04 15:20:50,47.45,-0.4667,68.32,63,75,4.0
531,Lalganj,IN,2021-10-04 15:20:51,25.8667,85.1833,76.95,77,27,4.38
532,Sabinas Hidalgo,MX,2021-10-04 15:20:51,26.5,-100.1667,79.54,65,88,2.66
533,Zverinogolovskoye,RU,2021-10-04 15:20:51,54.4586,64.8542,29.64,78,60,8.7
534,Moberly,US,2021-10-04 15:20:52,39.4184,-92.4382,66.58,75,1,5.75
535,Haines Junction,CA,2021-10-04 15:20:52,60.7522,-137.5108,30.15,93,93,2.3
536,Bolgatanga,GH,2021-10-04 15:20:52,10.7856,-0.8514,94.75,38,41,4.18
537,Shakawe,BW,2021-10-04 15:20:53,-18.3667,21.85,97.2,12,38,3.04
538,Gondanglegi,ID,2021-10-04 15:20:53,-7.7479,112.0132,75.2,83,97,12.24
539,Bandarbeyla,SO,2021-10-04 15:20:53,9.4942,50.8122,79.45,83,60,27.49
540,Bela,IN,2021-10-04 15:20:54,25.9333,81.9833,83.73,73,6,5.03
541,San Juan,AR,2021-10-04 15:16:20,-31.5375,-68.5364,66.72,12,0,6.67
542,Tambopata,PE,2021-10-04 15:20:54,-12.7333,-69.1833,85.89,66,75,6.91
543,Kichera,RU,2021-10-04 15:20:54,55.9375,110.0997,34.48,85,100,0.78
544,Viedma,AR,2021-10-04 15:20:55,-40.8135,-62.9967,62.67,32,0,12.37
545,Kardla,EE,2021-10-04 15:20:55,58.9978,22.7492,59.05,71,0,14.97
546,Grand-Santi,GF,2021-10-04 15:20:55,4.25,-54.3833,93.38,41,55,5.23
547,Pinhao,BR,2021-10-04 15:20:56,-25.6956,-51.6597,62.65,93,99,2.98
